mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	special	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
25	25	1/4	i\\	G	iii		i	i						\\	m	0	1	0, -3, 1		0	0
26	26	0	ii%65	G	iii		ii%65	ii		%	65				%7	0	1	1, 8, 0, 2		2	1
26	26	1/4	V	G	iii		V	V							M	0	1	1, 5, 2		1	1
27	27	0	vi.ii%43	G	vi		ii%43	ii		%	43				%7	0	1	8, 0, 2, 1		2	8
27	27	1/4	V(4)	G	vi		V(4)	V				4			M	0	1	1, 0, 2		1	1
27	27	3/8	V\\	G	vi		V	V						\\	M	0	1	1, 5, 2		1	1
28	28	0	i	G	vi		i	i							m	0	1	0, -3, 1		0	0
28	28	1/4	vii.iv6	G	vii		iv6	iv			6				m	0	1	-4, 0, -1		-1	-4
29	29	0	V	G	vii		V	V							M	0	1	1, 5, 2		1	1
29	29	1/8	V7	G	vii		V7	V			7				Mm7	0	1	1, 5, 2, -1		1	1
29	29	1/4	i(4)	G	vii		i(4)	i				4			m	0	1	0, -1, 1		0	0
29	29	3/8	i\\	G	vii		i	i						\\	m	0	1	0, -3, 1		0	0
30	30	0	vi.ii64	G	vi		ii64	ii			64				m	0	1	3, 2, -1		2	3
30	30	1/4	ii%43	G	vi		ii%43	ii		%	43				%7	0	1	8, 0, 2, 1		2	8
31	31	0	V	G	vi		V	V							M	0	1	1, 5, 2		1	1
31	31	1/8	V7	G	vi		V7	V			7				Mm7	0	1	1, 5, 2, -1		1	1
31	31	1/4	i(4)	G	vi		i(4)	i				4			m	0	1	0, -1, 1		0	0
31	31	3/8	i\\	G	vi		i	i						\\	m	0	1	0, -3, 1		0	0
32	32	0	V.ii64	G	V		ii64	ii			64				m	0	0	3, 2, -1		2	3
32	32	1/4	ii%43	G	V		ii%43	ii		%	43				%7	0	0	8, 0, 2, 1		2	8
33	33	0	V(4)	G	V		V(4)	V				4			M	0	0	1, 0, 2		1	1
33	33	1/8	V7	G	V		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
33	33	1/4	I(642)	G	V		I(642)	I				642			M	0	0	2, -1, 3		0	2
33	33	3/8	V65\\	G	V		V65	V			65			\\	Mm7	0	0	5, 2, -1, 1		1	5
34	34	0	V[viio2	G	V	V	viio2	vii		o	2				o7	0	0	-4, 5, 2, -1		5	-4
34	34	1/4	V(64)	G	V	V	V(64)	V				64			M	0	0	1, 0, 4		1	1
35	35	0	V	G	V	V	V	V							M	0	0	1, 5, 2		1	1
35	35	1/8	I(6)	G	V	V	I(6)	I				6			M	0	0	0, 4, 3		0	0
35	35	1/4	I\\	G	V	V	I	I						\\	M	0	0	0, 4, 1		0	0
36	36	0	#viio43/ii	G	V	V	#viio43/ii	#vii		o	43		ii		o7	0	0	1, -2, 7, 4		7	1
36	36	1/4	ii64	G	V	V	ii64	ii			64				m	0	0	3, 2, -1		2	3
37	37	1/8	V7(4)	G	V	V	V7(4)	V			7	4			Mm7	0	0	1, 0, 2, -1		1	1
37	37	1/4	viio2(2)	G	V	V	viio2(2)	vii		o	2	2			o7	0	0	-4, 0, 2, -1		5	-4
37	37	3/8	V7\\	G	V	V	V7	V			7			\\	Mm7	0	0	1, 5, 2, -1		1	1
38	38	0	viio2	G	V	V	viio2	vii		o	2				o7	0	0	-4, 5, 2, -1		5	-4
38	38	1/4	V(64)	G	V	V	V(64)	V				64			M	0	0	1, 0, 4		1	1
39	39	0	V	G	V	V	V	V							M	0	0	1, 5, 2		1	1
39	39	1/8	I(6)	G	V	V	I(6)	I				6			M	0	0	0, 4, 3		0	0
39	39	1/4	I\\	G	V	V	I	I						\\	M	0	0	0, 4, 1		0	0
40	40	0	#viio43/ii	G	V	V	#viio43/ii	#vii		o	43		ii		o7	0	0	1, -2, 7, 4		7	1
40	40	1/4	ii64	G	V	V	ii64	ii			64				m	0	0	3, 2, -1		2	3
41	41	1/8	V7(4)	G	V	V	V7(4)	V			7	4			Mm7	0	0	1, 0, 2, -1		1	1
41	41	1/4	viio2\\	G	V	V	viio2	vii		o	2			\\	o7	0	0	-4, 5, 2, -1		5	-4
42	42	0	V43/IV	G	V	V	V43/IV	V			43		IV		Mm7	0	0	1, -2, 0, 4		0	1
42	42	1/4	IV	G	V	V	IV	IV							M	0	0	-1, 3, 0		-1	-1
43	43	0	V65/V	G	V	V	V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2	6
43	43	1/4	V]	G	V	V	V	V							M	0	0	1, 5, 2		1	1
44	44	0	VII.V43	G	VII		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
45	45	0	I[I	G	VII	I	I	I							M	0	0	0, 4, 1		0	0
46	46	0	V7	G	VII	I	V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
47	47	0	I	G	VII	I	I	I							M	0	0	0, 4, 1		0	0
48	48	0	V7\\	G	VII	I	V7	V			7			\\	Mm7	0	0	1, 5, 2, -1		1	1
49	49	0	I	G	VII	I	I	I							M	0	0	0, 4, 1		0	0
50	50	1/8	V7(9)	G	VII	I	V7(9)	V			7	9			Mm7	0	0	1, 5, 2, -1	3	1	1
50	50	1/4	V7	G	VII	I	V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
51	51	0	I	G	VII	I	I	I							M	0	0	0, 4, 1		0	0
52	52	1/8	V7(9)	G	VII	I	V7(9)	V			7	9			Mm7	0	0	1, 5, 2, -1	3	1	1
52	52	1/4	V7\\	G	VII	I	V7	V			7			\\	Mm7	0	0	1, 5, 2, -1		1	1
53	53	0	I]\\	G	VII	I	I	I						\\	M	0	0	0, 4, 1		0	0
55	55	0	iii.ii%65	G	iii		ii%65	ii		%	65				%7	0	1	1, 8, 0, 2		2	1
55	55	1/4	V	G	iii		V	V							M	0	1	1, 5, 2		1	1
56	56	0	i	G	iii		i	i							m	0	1	0, -3, 1		0	0
56	56	1/8	V65	G	iii		V65	V			65				Mm7	0	1	5, 2, -1, 1		1	5
56	56	1/4	i\\	G	iii		i	i						\\	m	0	1	0, -3, 1		0	0
57	57	0	ii%65	G	iii		ii%65	ii		%	65				%7	0	1	1, 8, 0, 2		2	1
57	57	1/4	V	G	iii		V	V							M	0	1	1, 5, 2		1	1
58	58	0	vi.ii%43	G	vi		ii%43	ii		%	43				%7	0	1	8, 0, 2, 1		2	8
58	58	1/4	V(4)	G	vi		V(4)	V				4			M	0	1	1, 0, 2		1	1
58	58	3/8	V\\	G	vi		V	V						\\	M	0	1	1, 5, 2		1	1
59	59	0	i	G	vi		i	i							m	0	1	0, -3, 1		0	0
59	59	1/4	i(9)	G	vi		i(9)	i				9			m	0	1	0, -3, 1	2	0	0
60	60	0	I.V2	G	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
60	60	1/8	V2(9)	G	I		V2(9)	V			2	9			Mm7	0	0	-1, 1, 5, 2	3	1	-1
60	60	1/4	I6\\	G	I		I6	I			6			\\	M	0	0	4, 1, 0		0	4
61	61	0	vii%43	G	I		vii%43	vii		%	43				%7	0	0	11, 3, 5, 4		5	11
61	61	1/4	I6	G	I		I6	I			6				M	0	0	4, 1, 0		0	4
62	62	0	V65	G	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1	5
62	62	1/4	V2/IV\\	G	I		V2/IV	V			2		IV	\\	Mm7	0	0	-2, 0, 4, 1		0	-2
63	63	0	viio6/V	G	I		viio6/V	vii		o	6		V		o	0	0	3, 0, 6		6	3
63	63	1/4	.It6(#2)	G	I		It6(#2)	vii	It	o	6	b3#2	V		M	0	0	8, 0, 6		6	8
63	63	3/8	.It6	G	I		It6	vii	It	o	6	b3	V		M	0	0	-4, 0, 6		6	-4
64	64	0	V(64)	G	I		V(64)	V				64			M	0	0	1, 0, 4		1	1
64	64	1/4	V	G	I		V	V							M	0	0	1, 5, 2		1	1
65	65	0	ii%2	G	I		ii%2	ii		%	2				%7	0	0	0, 2, 1, 8		2	0
65	65	1/4	V6	G	I		V6	V			6				M	0	0	5, 2, 1		1	5
66	66	0	ii%2	G	I		ii%2	ii		%	2				%7	0	0	0, 2, 1, 8		2	0
66	66	1/4	V6\\	G	I		V6	V			6			\\	M	0	0	5, 2, 1		1	5
68	68	0	V	G	I		V	V							M	0	0	1, 5, 2		1	1
68	68	3/8	vi7	G	I		vi7	vi			7				mm7	0	0	3, 0, 4, 1		3	3
68	68	3/4	V6	G	I		V6	V			6				M	0	0	5, 2, 1		1	5
69	69	0	I	G	I		I	I							M	0	0	0, 4, 1		0	0
69	69	3/8	vii%65	G	I		vii%65	vii		%	65				%7	0	0	4, 11, 3, 5		5	4
69	69	5/8	V43	G	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
69	69	3/4	I6	G	I		I6	I			6				M	0	0	4, 1, 0		0	4
70	70	0	viio7/V	G	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
70	70	3/8	V(4)	G	I		V(4)	V				4			M	0	0	1, 0, 2		1	1
70	70	1/2	V	G	I		V	V							M	0	0	1, 5, 2		1	1
70	70	1	V7	G	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
71	71	0	#viio7/vi	G	I		#viio7/vi	#vii		o	7		vi		o7	0	0	8, 5, 2, -1		8	8
71	71	1/4	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
71	71	3/8	V/V	G	I		V/V	V					V		M	0	0	2, 6, 3		2	2
71	71	5/8	V65/V	G	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2	6
71	71	3/4	V(94)	G	I		V(94)	V				94			M	0	0	1, 0, 2	3	1	1
71	71	1	V\\	G	I		V	V						\\	M	0	0	1, 5, 2		1	1
72	72	0	V	G	I		V	V							M	0	0	1, 5, 2		1	1
72	72	3/8	vi7	G	I		vi7	vi			7				mm7	0	0	3, 0, 4, 1		3	3
72	72	3/4	V6	G	I		V6	V			6				M	0	0	5, 2, 1		1	5
73	73	0	I	G	I		I	I							M	0	0	0, 4, 1		0	0
73	73	3/8	vii%65	G	I		vii%65	vii		%	65				%7	0	0	4, 11, 3, 5		5	4
73	73	5/8	V43	G	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
73	73	3/4	I6	G	I		I6	I			6				M	0	0	4, 1, 0		0	4
74	74	0	#viio65/iii	G	I		#viio65/iii	#vii		o	65		iii		o7	0	0	6, 3, 0, 9		9	6
74	74	3/8	iii6	G	I		iii6	iii			6				m	0	0	1, 5, 4		4	1
74	74	3/4	vii%65/V	G	I		vii%65/V	vii		%	65		V		%7	0	0	5, 12, 4, 6		6	5
75	75	0	V6\\	G	I		V6	V			6			\\	M	0	0	5, 2, 1		1	5
77	77	0	.bIII64(+6)	G	I		bIII64(+6)	bIII			64	+6			M	0	0	-2, -3, 1	0	-3	-2
81	81	0	V6	G	I		V6	V			6				M	0	0	5, 2, 1		1	5
81	81	3/8	vi7	G	I		vi7	vi			7				mm7	0	0	3, 0, 4, 1		3	3
81	81	3/4	V6	G	I		V6	V			6				M	0	0	5, 2, 1		1	5
82	82	0	I	G	I		I	I							M	0	0	0, 4, 1		0	0
82	82	3/8	vii%65	G	I		vii%65	vii		%	65				%7	0	0	4, 11, 3, 5		5	4
82	82	5/8	V43	G	I		V43	V			43				Mm7	0	0	2, -1, 1, 5		1	2
82	82	3/4	I6	G	I		I6	I			6				M	0	0	4, 1, 0		0	4
83	83	0	viio7/V	G	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
83	83	3/8	V(4)	G	I		V(4)	V				4			M	0	0	1, 0, 2		1	1
83	83	1/2	V	G	I		V	V							M	0	0	1, 5, 2		1	1
83	83	3/4	V7	G	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
84	84	3/8	V65/vi	G	I		V65/vi	V			65		vi		Mm7	0	0	8, 5, 2, 4		4	8
84	84	3/4	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
85	85	3/8	V65/V	G	I		V65/V	V			65		V		Mm7	0	0	6, 3, 0, 2		2	6
85	85	3/4	V	G	I		V	V							M	0	0	1, 5, 2		1	1
86	86	3/8	viio2	G	I		viio2	vii		o	2				o7	0	0	-4, 5, 2, -1		5	-4
86	86	3/4	I[viio2	G	I	I	viio2	vii		o	2				o7	0	0	-4, 5, 2, -1		5	-4
87	87	0	I]\\	G	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
